game_id,date,team,home_away,model_win_prob,best_odds,actual_winner
20201215_Florida St._Georgia Tech,2020-12-15,Florida St.,HOME,0.6930,-370,Florida St.
20201215_Florida St._Georgia Tech,2020-12-15,Georgia Tech,AWAY,0.3070,320,NO
20201215_Houston Christian_Rice,2020-12-15,Houston Christian,AWAY,0.2208,1040,NO
20201215_Houston Christian_Rice,2020-12-15,Rice,HOME,0.7792,-1667,Rice
20201215_Illinois_Minnesota,2020-12-15,Illinois,HOME,0.6961,-370,Illinois
20201215_Illinois_Minnesota,2020-12-15,Minnesota,AWAY,0.3039,315,NO
20201215_Iowa St._Kansas St.,2020-12-15,Iowa St.,HOME,0.2948,-370,NO
20201215_Iowa St._Kansas St.,2020-12-15,Kansas St.,AWAY,0.7052,333,Kansas St.
20201215_Lamar_Southern Miss,2020-12-15,Lamar,HOME,0.5307,-167,NO
20201215_Lamar_Southern Miss,2020-12-15,Southern Miss,AWAY,0.4693,148,Southern Miss
20201215_Liberty_South Carolina St.,2020-12-15,Liberty,HOME,0.7807,-100000,Liberty
20201215_Liberty_South Carolina St.,2020-12-15,South Carolina St.,AWAY,0.2193,3000,NO
20201215_Loyola Chicago_Wisconsin,2020-12-15,Loyola Chicago,AWAY,0.3016,350,NO
20201215_Loyola Chicago_Wisconsin,2020-12-15,Wisconsin,HOME,0.6984,-435,Wisconsin
20201215_Southeastern Louisiana_Texas A&M,2020-12-15,Southeastern Louisiana,AWAY,0.2165,2500,NO
20201215_Southeastern Louisiana_Texas A&M,2020-12-15,Texas A&M,HOME,0.7835,-10000,Texas A&M
20201215_Texas A&M Corpus Chris_Texas St.,2020-12-15,Texas A&M Corpus Chris,AWAY,0.2324,650,NO
20201215_Texas A&M Corpus Chris_Texas St.,2020-12-15,Texas St.,HOME,0.7676,-1000,Texas St.
20201215_Tulsa_Wichita St.,2020-12-15,Tulsa,HOME,0.5014,-115,NO
20201215_Tulsa_Wichita St.,2020-12-15,Wichita St.,AWAY,0.4986,110,Wichita St.
20201215_Utah_Utah Valley,2020-12-15,Utah,HOME,0.7807,-3333,Utah
20201215_Utah_Utah Valley,2020-12-15,Utah Valley,AWAY,0.2193,1600,NO
20201215_VCU_Western Carolina,2020-12-15,VCU,HOME,0.7745,-2000,VCU
20201215_VCU_Western Carolina,2020-12-15,Western Carolina,AWAY,0.2255,1100,NO
20201216_Belmont_Kennesaw St.,2020-12-16,Belmont,HOME,0.7807,-100000,Belmont
20201216_Belmont_Kennesaw St.,2020-12-16,Kennesaw St.,AWAY,0.2193,3000,NO
20201216_Cal Poly_San Diego,2020-12-16,Cal Poly,HOME,0.4051,220,NO
20201216_Cal Poly_San Diego,2020-12-16,San Diego,AWAY,0.5949,-250,San Diego
20201216_Central Arkansas_Mississippi St.,2020-12-16,Central Arkansas,AWAY,0.2165,1400,NO
20201216_Central Arkansas_Mississippi St.,2020-12-16,Mississippi St.,HOME,0.7835,-2500,Mississippi St.
20201216_Chattanooga_UNC Asheville,2020-12-16,Chattanooga,HOME,0.6203,-244,Chattanooga
20201216_Chattanooga_UNC Asheville,2020-12-16,UNC Asheville,AWAY,0.3797,205,NO
20201216_Cincinnati_South Florida,2020-12-16,Cincinnati,HOME,0.6589,-417,NO
20201216_Cincinnati_South Florida,2020-12-16,South Florida,AWAY,0.3411,360,South Florida
20201216_Colorado_Nebraska Omaha,2020-12-16,Colorado,HOME,0.7807,-5000,Colorado
20201216_Colorado_Nebraska Omaha,2020-12-16,Nebraska Omaha,AWAY,0.2193,2400,NO
20201216_Duke_Notre Dame,2020-12-16,Duke,AWAY,0.4208,-179,Duke
20201216_Duke_Notre Dame,2020-12-16,Notre Dame,HOME,0.5792,160,NO
20201216_East Carolina_SMU,2020-12-16,East Carolina,AWAY,0.2465,660,NO
20201216_East Carolina_SMU,2020-12-16,SMU,HOME,0.7535,-833,SMU
20201216_FIU_Florida Gulf Coast,2020-12-16,FIU,AWAY,0.4998,-110,FIU
20201216_FIU_Florida Gulf Coast,2020-12-16,Florida Gulf Coast,HOME,0.5002,-110,NO
20201216_Georgia St._Mercer,2020-12-16,Georgia St.,HOME,0.4234,-200,Georgia St.
20201216_Georgia St._Mercer,2020-12-16,Mercer,AWAY,0.5766,180,NO
20201216_Jacksonville St._Tennessee Tech,2020-12-16,Jacksonville St.,HOME,0.6233,-294,Jacksonville St.
20201216_Jacksonville St._Tennessee Tech,2020-12-16,Tennessee Tech,AWAY,0.3767,260,NO
20201216_Marshall_Toledo,2020-12-16,Marshall,HOME,0.6117,-256,NO
20201216_Marshall_Toledo,2020-12-16,Toledo,AWAY,0.3883,240,Toledo
20201216_Memphis_Tulane,2020-12-16,Memphis,AWAY,0.7212,-588,Memphis
20201216_Memphis_Tulane,2020-12-16,Tulane,HOME,0.2788,475,NO
20201216_Miami FL_Pittsburgh,2020-12-16,Miami FL,HOME,0.5374,110,NO
20201216_Miami FL_Pittsburgh,2020-12-16,Pittsburgh,AWAY,0.4626,-123,Pittsburgh
20201216_Middle Tennessee_Mississippi,2020-12-16,Middle Tennessee,HOME,0.2359,810,NO
20201216_Middle Tennessee_Mississippi,2020-12-16,Mississippi,AWAY,0.7641,-1000,Mississippi
20201216_Montana_Washington,2020-12-16,Montana,AWAY,0.3199,280,Montana
20201216_Montana_Washington,2020-12-16,Washington,HOME,0.6801,-323,NO
20201216_Ohio St._Purdue,2020-12-16,Ohio St.,AWAY,0.4992,165,NO
20201216_Ohio St._Purdue,2020-12-16,Purdue,HOME,0.5008,-185,Purdue
20201216_Oklahoma St._TCU,2020-12-16,Oklahoma St.,HOME,0.5480,-213,NO
20201216_Oklahoma St._TCU,2020-12-16,TCU,AWAY,0.4520,200,TCU
20201216_Sam Houston St._Texas,2020-12-16,Sam Houston St.,AWAY,0.2165,3000,NO
20201216_Sam Houston St._Texas,2020-12-16,Texas,HOME,0.7835,-100000,Texas
20201216_Samford_Troy,2020-12-16,Samford,AWAY,0.5424,-112,NO
20201216_Samford_Troy,2020-12-16,Troy,HOME,0.4576,105,Troy
20201216_Southern_UAB,2020-12-16,Southern,AWAY,0.2165,1200,NO
20201216_Southern_UAB,2020-12-16,UAB,HOME,0.7835,-1667,UAB
20201217_Bradley_Jackson St.,2020-12-17,Bradley,HOME,0.7807,-3333,Bradley
20201217_Bradley_Jackson St.,2020-12-17,Jackson St.,AWAY,0.2193,1500,NO
20201217_Creighton_St. John's,2020-12-17,Creighton,AWAY,0.6042,-303,Creighton
20201217_Creighton_St. John's,2020-12-17,St. John's,HOME,0.3958,280,NO
20201217_Houston Christian_North Texas,2020-12-17,Houston Christian,AWAY,0.2165,3000,NO
20201217_Houston Christian_North Texas,2020-12-17,North Texas,HOME,0.7835,-100000,North Texas
20201217_Kansas_Texas Tech,2020-12-17,Kansas,AWAY,0.4450,126,Kansas
20201217_Kansas_Texas Tech,2020-12-17,Texas Tech,HOME,0.5550,140,NO
20201217_Loyola Marymount_UC Irvine,2020-12-17,Loyola Marymount,HOME,0.5745,-185,Loyola Marymount
20201217_Loyola Marymount_UC Irvine,2020-12-17,UC Irvine,AWAY,0.4255,158,NO
20201217_Marquette_Seton Hall,2020-12-17,Marquette,HOME,0.5612,-179,NO
20201217_Marquette_Seton Hall,2020-12-17,Seton Hall,AWAY,0.4388,165,Seton Hall
20201217_N.C. State_Saint Louis,2020-12-17,N.C. State,AWAY,0.4080,152,NO
20201217_N.C. State_Saint Louis,2020-12-17,Saint Louis,HOME,0.5920,-175,Saint Louis
20201217_Nebraska Omaha_Wyoming,2020-12-17,Nebraska Omaha,AWAY,0.2937,430,NO
20201217_Nebraska Omaha_Wyoming,2020-12-17,Wyoming,HOME,0.7063,-500,Wyoming
20201217_Oregon_San Francisco,2020-12-17,Oregon,HOME,0.6484,-312,Oregon
20201217_Oregon_San Francisco,2020-12-17,San Francisco,AWAY,0.3516,270,NO
20201218_Air Force_Nevada,2020-12-18,Air Force,AWAY,0.2324,730,NO
20201218_Air Force_Nevada,2020-12-18,Nevada,HOME,0.7676,-909,Nevada
20201218_BYU_San Diego St.,2020-12-18,BYU,AWAY,0.3375,263,BYU
20201218_BYU_San Diego St.,2020-12-18,San Diego St.,HOME,0.6625,-303,NO
20201218_Central Michigan_Western Michigan,2020-12-18,Central Michigan,AWAY,0.4364,-104,NO
20201218_Central Michigan_Western Michigan,2020-12-18,Western Michigan,HOME,0.5636,-110,Western Michigan
20201218_Charleston_Western Carolina,2020-12-18,Charleston,HOME,0.4565,-154,NO
20201218_Charleston_Western Carolina,2020-12-18,Western Carolina,AWAY,0.5435,130,Western Carolina
20201218_Chicago St._Northern Illinois,2020-12-18,Chicago St.,AWAY,0.2241,1500,NO
20201218_Chicago St._Northern Illinois,2020-12-18,Northern Illinois,HOME,0.7759,-2500,Northern Illinois
20201218_Davidson_Rhode Island,2020-12-18,Davidson,AWAY,0.3734,185,Davidson
20201218_Davidson_Rhode Island,2020-12-18,Rhode Island,HOME,0.6266,-208,NO
20201218_Drake_South Dakota,2020-12-18,Drake,AWAY,0.5965,-238,Drake
20201218_Drake_South Dakota,2020-12-18,South Dakota,HOME,0.4035,240,NO
20201218_Fairfield_Niagara,2020-12-18,Fairfield,AWAY,0.5411,230,NO
20201218_Fairfield_Niagara,2020-12-18,Niagara,HOME,0.4589,-189,Niagara
20201218_Florida A&M_Georgia Tech,2020-12-18,Florida A&M,AWAY,0.2165,2000,NO
20201218_Florida A&M_Georgia Tech,2020-12-18,Georgia Tech,HOME,0.7835,-5000,Georgia Tech
20201218_Gardner Webb_VMI,2020-12-18,Gardner Webb,HOME,0.4315,-189,Gardner Webb
20201218_Gardner Webb_VMI,2020-12-18,VMI,AWAY,0.5685,168,NO
20201218_Hampton_Howard,2020-12-18,Hampton,AWAY,0.4459,108,NO
20201218_Hampton_Howard,2020-12-18,Howard,HOME,0.5541,-115,Howard
20201218_Idaho_Utah,2020-12-18,Idaho,AWAY,0.2165,3000,NO
20201218_Idaho_Utah,2020-12-18,Utah,HOME,0.7835,-10000,Utah
20201218_Iona_Rider,2020-12-18,Iona,AWAY,0.4334,-125,Iona
20201218_Iona_Rider,2020-12-18,Rider,HOME,0.5666,110,NO
20201218_Iowa St._West Virginia,2020-12-18,Iowa St.,AWAY,0.2165,1200,NO
20201218_Iowa St._West Virginia,2020-12-18,West Virginia,HOME,0.7835,-1667,West Virginia
20201218_Loyola Chicago_Richmond,2020-12-18,Loyola Chicago,NEUTRAL,0.4296,-147,NO
20201218_Loyola Chicago_Richmond,2020-12-18,Richmond,NEUTRAL,0.5704,140,Richmond
20201218_Monmouth_Saint Peter's,2020-12-18,Monmouth,HOME,0.4448,105,Monmouth
20201218_Monmouth_Saint Peter's,2020-12-18,Saint Peter's,AWAY,0.5552,-120,NO
20201218_Morehead St._SIU Edwardsville,2020-12-18,Morehead St.,HOME,0.6014,-263,NO
20201218_Morehead St._SIU Edwardsville,2020-12-18,SIU Edwardsville,AWAY,0.3986,220,SIU Edwardsville
20201218_Norfolk St._UNC Wilmington,2020-12-18,Norfolk St.,HOME,0.5407,-115,NO
20201218_Norfolk St._UNC Wilmington,2020-12-18,UNC Wilmington,AWAY,0.4593,104,UNC Wilmington
20201218_Northwestern St._Tulsa,2020-12-18,Northwestern St.,AWAY,0.2165,1200,NO
20201218_Northwestern St._Tulsa,2020-12-18,Tulsa,HOME,0.7835,-1667,Tulsa
20201218_Presbyterian_South Carolina St.,2020-12-18,Presbyterian,HOME,0.5130,-476,Presbyterian
20201218_Presbyterian_South Carolina St.,2020-12-18,South Carolina St.,AWAY,0.4870,370,NO
20201218_Tennessee_Tennessee Tech,2020-12-18,Tennessee,HOME,0.7807,-100000,Tennessee
20201218_Tennessee_Tennessee Tech,2020-12-18,Tennessee Tech,AWAY,0.2193,3000,NO
20201219_Alabama_Western Kentucky,2020-12-19,Alabama,HOME,0.5955,-200,NO
20201219_Alabama_Western Kentucky,2020-12-19,Western Kentucky,AWAY,0.4045,195,Western Kentucky
20201219_Arizona_Stanford,2020-12-19,Arizona,NEUTRAL,0.5225,-133,NO
20201219_Arizona_Stanford,2020-12-19,Stanford,NEUTRAL,0.4775,125,Stanford
20201219_Auburn_Troy,2020-12-19,Auburn,HOME,0.7807,-1667,Auburn
20201219_Auburn_Troy,2020-12-19,Troy,AWAY,0.2193,1500,NO
20201219_Ball St._Indiana St.,2020-12-19,Ball St.,AWAY,0.4420,150,NO
20201219_Ball St._Indiana St.,2020-12-19,Indiana St.,HOME,0.5580,-169,Indiana St.
20201219_Baylor_Kansas St.,2020-12-19,Baylor,AWAY,0.7740,-2500,Baylor
20201219_Baylor_Kansas St.,2020-12-19,Kansas St.,HOME,0.2260,1400,NO
20201219_Binghamton_Stony Brook,2020-12-19,Binghamton,HOME,0.5294,166,NO
20201219_Binghamton_Stony Brook,2020-12-19,Stony Brook,AWAY,0.4706,-175,Stony Brook
20201219_Bradley_Miami OH,2020-12-19,Bradley,HOME,0.5448,-909,Bradley
20201219_Bradley_Miami OH,2020-12-19,Miami OH,AWAY,0.4552,610,NO
20201219_Buffalo_Syracuse,2020-12-19,Buffalo,AWAY,0.2998,610,NO
20201219_Buffalo_Syracuse,2020-12-19,Syracuse,HOME,0.7002,-667,Syracuse
20201219_Cal Poly_Loyola Marymount,2020-12-19,Cal Poly,AWAY,0.2165,1100,NO
20201219_Cal Poly_Loyola Marymount,2020-12-19,Loyola Marymount,HOME,0.7835,-1429,Loyola Marymount
20201219_Cal St. Northridge_California,2020-12-19,Cal St. Northridge,AWAY,0.6128,450,NO
20201219_Cal St. Northridge_California,2020-12-19,California,HOME,0.3872,-500,California
20201219_Campbell_N.C. State,2020-12-19,Campbell,AWAY,0.2165,2200,NO
20201219_Campbell_N.C. State,2020-12-19,N.C. State,HOME,0.7835,-5000,N.C. State
20201219_Charlotte_North Carolina A&T,2020-12-19,Charlotte,HOME,0.7510,-1111,Charlotte
20201219_Charlotte_North Carolina A&T,2020-12-19,North Carolina A&T,AWAY,0.2490,810,NO
20201219_Chattanooga_UAB,2020-12-19,Chattanooga,AWAY,0.2986,530,Chattanooga
20201219_Chattanooga_UAB,2020-12-19,UAB,HOME,0.7014,-667,NO
20201219_Cincinnati_Georgia,2020-12-19,Cincinnati,AWAY,0.4459,-123,NO
20201219_Cincinnati_Georgia,2020-12-19,Georgia,HOME,0.5541,114,Georgia
20201219_Coppin St._Virginia Tech,2020-12-19,Coppin St.,AWAY,0.2165,3000,NO
20201219_Coppin St._Virginia Tech,2020-12-19,Virginia Tech,HOME,0.7835,-100000,Virginia Tech
20201219_Dayton_Mississippi,2020-12-19,Dayton,HOME,0.4405,145,Dayton
20201219_Dayton_Mississippi,2020-12-19,Mississippi,AWAY,0.5595,-172,NO
20201219_Denver_Texas St.,2020-12-19,Denver,HOME,0.3693,250,NO
20201219_Denver_Texas St.,2020-12-19,Texas St.,AWAY,0.6307,-286,Texas St.
20201219_Detroit Mercy_Wright St.,2020-12-19,Detroit Mercy,HOME,0.4156,220,NO
20201219_Detroit Mercy_Wright St.,2020-12-19,Wright St.,AWAY,0.5844,-217,Wright St.
20201219_Drexel_Fairleigh Dickinson,2020-12-19,Drexel,AWAY,0.5439,-189,Drexel
20201219_Drexel_Fairleigh Dickinson,2020-12-19,Fairleigh Dickinson,HOME,0.4561,165,NO
20201219_Eastern Washington_Northern Arizona,2020-12-19,Eastern Washington,AWAY,0.7210,-625,Eastern Washington
20201219_Eastern Washington_Northern Arizona,2020-12-19,Northern Arizona,HOME,0.2790,540,NO
20201219_FIU_Georgia Southern,2020-12-19,FIU,HOME,0.6012,-294,NO
20201219_FIU_Georgia Southern,2020-12-19,Georgia Southern,AWAY,0.3988,237,Georgia Southern
20201219_Furman_Winthrop,2020-12-19,Furman,AWAY,0.5137,-135,NO
20201219_Furman_Winthrop,2020-12-19,Winthrop,HOME,0.4863,125,Winthrop
20201219_Gonzaga_Iowa,2020-12-19,Gonzaga,NEUTRAL,0.5428,180,Gonzaga
20201219_Gonzaga_Iowa,2020-12-19,Iowa,NEUTRAL,0.4572,-159,NO
20201219_Grambling St._Tulane,2020-12-19,Grambling St.,AWAY,0.2998,530,NO
20201219_Grambling St._Tulane,2020-12-19,Tulane,HOME,0.7002,-667,Tulane
20201219_High Point_William & Mary,2020-12-19,High Point,AWAY,0.3915,200,High Point
20201219_High Point_William & Mary,2020-12-19,William & Mary,HOME,0.6085,-208,NO
20201219_Houston Christian_Oklahoma,2020-12-19,Houston Christian,AWAY,0.2165,3000,NO
20201219_Houston Christian_Oklahoma,2020-12-19,Oklahoma,HOME,0.7835,-100000,Oklahoma
20201219_Illinois Chicago_Oakland,2020-12-19,Illinois Chicago,HOME,0.6009,-227,Illinois Chicago
20201219_Illinois Chicago_Oakland,2020-12-19,Oakland,AWAY,0.3991,240,NO
20201219_Jacksonville_Miami FL,2020-12-19,Jacksonville,AWAY,0.2165,1200,NO
20201219_Jacksonville_Miami FL,2020-12-19,Miami FL,HOME,0.7835,-2000,Miami FL
20201219_Kennesaw St._Samford,2020-12-19,Kennesaw St.,HOME,0.3561,265,NO
20201219_Kennesaw St._Samford,2020-12-19,Samford,AWAY,0.6439,-303,Samford
20201219_Kentucky_North Carolina,2020-12-19,Kentucky,NEUTRAL,0.5234,135,NO
20201219_Kentucky_North Carolina,2020-12-19,North Carolina,NEUTRAL,0.4766,-143,North Carolina
20201219_Lamar_Louisiana Tech,2020-12-19,Lamar,AWAY,0.2165,750,NO
20201219_Lamar_Louisiana Tech,2020-12-19,Louisiana Tech,HOME,0.7835,-1111,Louisiana Tech
20201219_Louisiana Monroe_Southern Miss,2020-12-19,Louisiana Monroe,AWAY,0.4983,135,NO
20201219_Louisiana Monroe_Southern Miss,2020-12-19,Southern Miss,HOME,0.5017,-149,Southern Miss
20201219_Louisville_Wisconsin,2020-12-19,Louisville,AWAY,0.3790,220,NO
20201219_Louisville_Wisconsin,2020-12-19,Wisconsin,HOME,0.6210,-244,Wisconsin
20201219_Notre Dame_Purdue,2020-12-19,Notre Dame,NEUTRAL,0.3804,235,NO
20201219_Notre Dame_Purdue,2020-12-19,Purdue,NEUTRAL,0.6196,-250,Purdue
20201219_Ohio St._UCLA,2020-12-19,Ohio St.,NEUTRAL,0.4923,134,Ohio St.
20201219_Ohio St._UCLA,2020-12-19,UCLA,NEUTRAL,0.5077,-143,NO
20201219_Radford_Vanderbilt,2020-12-19,Radford,AWAY,0.3028,610,NO
20201219_Radford_Vanderbilt,2020-12-19,Vanderbilt,HOME,0.6972,-714,Vanderbilt
20201219_Rice_Sam Houston St.,2020-12-19,Rice,AWAY,0.4989,-123,NO
20201219_Rice_Sam Houston St.,2020-12-19,Sam Houston St.,HOME,0.5011,106,Sam Houston St.
20201219_Saint Joseph's_Villanova,2020-12-19,Saint Joseph's,AWAY,0.2165,2500,NO
20201219_Saint Joseph's_Villanova,2020-12-19,Villanova,HOME,0.7835,-3333,Villanova
20201219_Toledo_Valparaiso,2020-12-19,Toledo,HOME,0.5969,-278,Toledo
20201219_Toledo_Valparaiso,2020-12-19,Valparaiso,AWAY,0.4031,240,NO
20201220_Air Force_Nevada,2020-12-20,Air Force,AWAY,0.2958,550,Air Force
20201220_Air Force_Nevada,2020-12-20,Nevada,HOME,0.7042,-667,NO
20201220_Arkansas_Oral Roberts,2020-12-20,Arkansas,HOME,0.7807,-2500,Arkansas
20201220_Arkansas_Oral Roberts,2020-12-20,Oral Roberts,AWAY,0.2193,1700,NO
20201220_Chicago St._Drake,2020-12-20,Chicago St.,AWAY,0.2165,3000,NO
20201220_Chicago St._Drake,2020-12-20,Drake,HOME,0.7835,-10000,Drake
20201220_Colorado_Washington,2020-12-20,Colorado,NEUTRAL,0.6254,440,Colorado
20201220_Colorado_Washington,2020-12-20,Washington,NEUTRAL,0.3746,-556,NO
20201220_Connecticut_Creighton,2020-12-20,Connecticut,HOME,0.5459,146,NO
20201220_Connecticut_Creighton,2020-12-20,Creighton,AWAY,0.4541,-164,Creighton
20201220_Georgetown_St. John's,2020-12-20,Georgetown,AWAY,0.5150,170,NO
20201220_Georgetown_St. John's,2020-12-20,St. John's,HOME,0.4850,-185,St. John's
20201220_Grand Canyon_San Francisco,2020-12-20,Grand Canyon,NEUTRAL,0.4550,240,NO
20201220_Grand Canyon_San Francisco,2020-12-20,San Francisco,NEUTRAL,0.5450,-256,San Francisco
20201220_Illinois_Rutgers,2020-12-20,Illinois,AWAY,0.4432,-135,NO
20201220_Illinois_Rutgers,2020-12-20,Rutgers,HOME,0.5568,120,Rutgers
20201220_Iowa St._Jackson St.,2020-12-20,Iowa St.,HOME,0.7807,-2500,Iowa St.
20201220_Iowa St._Jackson St.,2020-12-20,Jackson St.,AWAY,0.2193,2000,NO
20201220_Marquette_Xavier,2020-12-20,Marquette,AWAY,0.4194,135,NO
20201220_Marquette_Xavier,2020-12-20,Xavier,HOME,0.5806,-141,Xavier
20201220_Michigan St._Northwestern,2020-12-20,Michigan St.,AWAY,0.5555,-303,NO
20201220_Michigan St._Northwestern,2020-12-20,Northwestern,HOME,0.4445,250,Northwestern
20201220_Minnesota_Saint Louis,2020-12-20,Minnesota,HOME,0.4504,135,Minnesota
20201220_Minnesota_Saint Louis,2020-12-20,Saint Louis,AWAY,0.5496,-143,NO
20201220_Northeastern_Old Dominion,2020-12-20,Northeastern,AWAY,0.5791,235,NO
20201220_Northeastern_Old Dominion,2020-12-20,Old Dominion,HOME,0.4209,-278,Old Dominion
20201220_Oklahoma St._Texas,2020-12-20,Oklahoma St.,AWAY,0.3438,245,NO
20201220_Oklahoma St._Texas,2020-12-20,Texas,HOME,0.6562,-250,Texas
20201220_Providence_Seton Hall,2020-12-20,Providence,AWAY,0.4251,155,Providence
20201220_Providence_Seton Hall,2020-12-20,Seton Hall,HOME,0.5749,-164,NO
20201220_Tennessee Martin_Western Illinois,2020-12-20,Tennessee Martin,HOME,0.5886,-200,NO
20201220_Tennessee Martin_Western Illinois,2020-12-20,Western Illinois,AWAY,0.4114,176,Western Illinois
20201221_Austin Peay_Murray St.,2020-12-21,Austin Peay,HOME,0.4346,140,Austin Peay
20201221_Austin Peay_Murray St.,2020-12-21,Murray St.,AWAY,0.5654,-149,NO
20201221_Belmont_Evansville,2020-12-21,Belmont,AWAY,0.6893,-500,Belmont
20201221_Belmont_Evansville,2020-12-21,Evansville,HOME,0.3107,400,NO
20201221_Boise St._New Mexico,2020-12-21,Boise St.,HOME,0.7238,-667,Boise St.
20201221_Boise St._New Mexico,2020-12-21,New Mexico,AWAY,0.2762,540,NO
20201221_Bryant_Massachusetts,2020-12-21,Bryant,AWAY,0.3039,425,Bryant
20201221_Bryant_Massachusetts,2020-12-21,Massachusetts,HOME,0.6961,-588,NO
20201221_Butler_Southern Illinois,2020-12-21,Butler,HOME,0.2988,-455,NO
20201221_Butler_Southern Illinois,2020-12-21,Southern Illinois,AWAY,0.7012,360,Southern Illinois
20201221_BYU_Texas Southern,2020-12-21,BYU,HOME,0.7807,-2500,BYU
20201221_BYU_Texas Southern,2020-12-21,Texas Southern,AWAY,0.2193,1150,NO
20201221_Cal St. Bakersfield_Stanford,2020-12-21,Cal St. Bakersfield,NEUTRAL,0.2165,-1667,NO
20201221_Cal St. Bakersfield_Stanford,2020-12-21,Stanford,NEUTRAL,0.7835,947,Stanford
20201221_Campbell_UNC Wilmington,2020-12-21,Campbell,HOME,0.5350,-110,NO
20201221_Campbell_UNC Wilmington,2020-12-21,UNC Wilmington,AWAY,0.4650,-105,UNC Wilmington
20201221_Charleston Southern_Hampton,2020-12-21,Charleston Southern,HOME,0.5366,-227,NO
20201221_Charleston Southern_Hampton,2020-12-21,Hampton,AWAY,0.4634,215,Hampton
20201221_Charleston_Georgia St.,2020-12-21,Charleston,AWAY,0.3100,450,NO
20201221_Charleston_Georgia St.,2020-12-21,Georgia St.,HOME,0.6900,-625,Georgia St.
20201221_Florida St._Gardner Webb,2020-12-21,Florida St.,HOME,0.7807,-5000,Florida St.
20201221_Florida St._Gardner Webb,2020-12-21,Gardner Webb,AWAY,0.2193,2000,NO
20201221_George Mason_VMI,2020-12-21,George Mason,HOME,0.3986,-500,George Mason
20201221_George Mason_VMI,2020-12-21,VMI,AWAY,0.6014,360,NO
20201221_Jacksonville_Kansas St.,2020-12-21,Jacksonville,AWAY,0.2324,600,NO
20201221_Jacksonville_Kansas St.,2020-12-21,Kansas St.,HOME,0.7676,-909,Kansas St.
20201221_Little Rock_Missouri St.,2020-12-21,Little Rock,AWAY,0.4287,-105,NO
20201221_Little Rock_Missouri St.,2020-12-21,Missouri St.,HOME,0.5713,-110,Missouri St.
20201221_Memphis_Tulsa,2020-12-21,Memphis,HOME,0.6530,-400,NO
20201221_Memphis_Tulsa,2020-12-21,Tulsa,AWAY,0.3470,351,Tulsa
20201221_New Orleans_Rice,2020-12-21,New Orleans,AWAY,0.3390,255,NO
20201221_New Orleans_Rice,2020-12-21,Rice,HOME,0.6610,-312,Rice
20201221_Northern Arizona_Texas St.,2020-12-21,Northern Arizona,NEUTRAL,0.2937,360,NO
20201221_Northern Arizona_Texas St.,2020-12-21,Texas St.,NEUTRAL,0.7063,-400,Texas St.
20201221_Prairie View A&M_Washington St.,2020-12-21,Prairie View A&M,AWAY,0.2359,600,NO
20201221_Prairie View A&M_Washington St.,2020-12-21,Washington St.,HOME,0.7641,-909,Washington St.
20201221_Saint Joseph's_Tennessee,2020-12-21,Saint Joseph's,AWAY,0.2165,1578,NO
20201221_Saint Joseph's_Tennessee,2020-12-21,Tennessee,HOME,0.7835,-5000,Tennessee
20201221_Sam Houston St._UT Rio Grande Valley,2020-12-21,Sam Houston St.,AWAY,0.3827,200,Sam Houston St.
20201221_Sam Houston St._UT Rio Grande Valley,2020-12-21,UT Rio Grande Valley,HOME,0.6173,-233,NO
20201221_San Jose St._Utah St.,2020-12-21,San Jose St.,AWAY,0.2165,1500,NO
20201221_San Jose St._Utah St.,2020-12-21,Utah St.,HOME,0.7835,-2500,Utah St.
20201221_Texas A&M_Wofford,2020-12-21,Texas A&M,HOME,0.4370,-238,Texas A&M
20201221_Texas A&M_Wofford,2020-12-21,Wofford,AWAY,0.5630,240,NO
20201222_Abilene Christian_Arkansas,2020-12-22,Abilene Christian,AWAY,0.2557,830,NO
20201222_Abilene Christian_Arkansas,2020-12-22,Arkansas,HOME,0.7443,-1250,Arkansas
20201222_Alabama_East Tennessee St.,2020-12-22,Alabama,HOME,0.7745,-1667,Alabama
20201222_Alabama_East Tennessee St.,2020-12-22,East Tennessee St.,AWAY,0.2255,1100,NO
20201222_Appalachian St._Auburn,2020-12-22,Appalachian St.,AWAY,0.2165,1100,NO
