game_id,date,team_1,team_2,betonline_line,bovada_line,mybookie_line,predicted_total,actual_total,confidence,good_bet_score,over_best_book,over_odds_american,over_odds_decimal,over_potential_profit,under_best_book,under_odds_american,under_odds_decimal,under_potential_profit
20250222_Appalachian St._Marshall,2025-02-22,Appalachian St.,Marshall,137.5,138.0,137.8,139.7,128,0.678,0.6709,MyBookie,-110.0,1.913,9.13,MyBookie,-110.0,1.913,9.13
20250222_Arizona_BYU,2025-02-22,Arizona,BYU,154.5,154.5,154.5,154.4,191,0.4882,0.5086,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Arkansas Pine Bluff_Prairie View A&M,2025-02-22,Arkansas Pine Bluff,Prairie View A&M,161.0,161.0,160.9,149.9,139,0.0574,0.0032,MyBookie,-110.0,1.911,9.11,Betonline,-110.0,1.909,9.09
20250222_Arkansas St._Louisiana Monroe,2025-02-22,Arkansas St.,Louisiana Monroe,148.0,147.5,147.7,150.8,165,0.7171,0.8601,Betonline,-110.0,1.909,9.09,MyBookie,-110.0,1.912,9.12
20250222_Arkansas_Missouri,2025-02-22,Arkansas,Missouri,149.5,149.0,149.4,149.2,177,0.4817,0.3501,MyBookie,-110.0,1.913,9.13,MyBookie,-110.0,1.913,9.13
20250222_Auburn_Georgia,2025-02-22,Auburn,Georgia,147.0,147.0,146.8,149.9,152,0.7234,0.8177,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Ball St._Buffalo,2025-02-22,Ball St.,Buffalo,151.5,151.5,151.5,150.5,146,0.4182,0.2448,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250222_Baylor_Colorado,2025-02-22,Baylor,Colorado,142.5,142.5,142.3,145.9,150,0.7314,0.8338,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Belmont_Indiana St.,2025-02-22,Belmont,Indiana St.,170.5,170.5,170.7,162.4,152,0.0806,0.0198,Betonline,-107.0,1.935,9.35,Bovada,-110.0,1.909,9.09
20250222_Binghamton_Maine,2025-02-22,Binghamton,Maine,133.5,134.5,133.5,133.9,140,0.5309,0.5479,MyBookie,-110.0,1.913,9.13,MyBookie,-109.0,1.914,9.14
20250222_Boise St._Nevada,2025-02-22,Boise St.,Nevada,136.0,136.0,136.2,135.0,139,0.4238,0.1461,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250222_Boston College_Georgia Tech,2025-02-22,Boston College,Georgia Tech,142.0,142.0,141.9,144.3,123,0.6805,0.7409,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Bradley_Murray St.,2025-02-22,Bradley,Murray St.,137.0,137.0,136.8,136.8,168,0.4851,0.2516,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.929,9.29
20250222_Brown_Cornell,2025-02-22,Brown,Cornell,153.5,154.0,153.6,153.1,166,0.4682,0.3877,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.918,9.18
20250222_Butler_DePaul,2025-02-22,Butler,DePaul,148.0,148.5,148.1,148.2,156,0.5169,0.3504,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.918,9.18
20250222_Cal Baptist_Grand Canyon,2025-02-22,Cal Baptist,Grand Canyon,150.0,149.5,149.9,150.5,130,0.5446,0.4555,MyBookie,-110.0,1.913,9.13,MyBookie,-110.0,1.913,9.13
20250222_Cal Poly_UC Riverside,2025-02-22,Cal Poly,UC Riverside,161.0,160.0,160.6,159.7,212,0.3917,0.3144,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Cal St. Bakersfield_UC Irvine,2025-02-22,Cal St. Bakersfield,UC Irvine,140.5,141.5,140.9,140.5,137,0.4978,0.2701,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Cal St. Northridge_UC Davis,2025-02-22,Cal St. Northridge,UC Davis,145.0,145.0,144.8,149.0,127,0.7847,0.9222,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.921,9.21
20250222_California_Stanford,2025-02-22,California,Stanford,148.5,148.5,148.3,148.3,127,0.4851,0.3414,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.924,9.24
20250222_Campbell_Towson,2025-02-22,Campbell,Towson,132.0,131.5,131.7,134.9,143,0.726,0.7918,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250222_Central Connecticut_Stonehill,2025-02-22,Central Connecticut,Stonehill,136.0,136.5,136.3,134.4,108,0.3685,0.1057,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Central Michigan_Western Michigan,2025-02-22,Central Michigan,Western Michigan,149.0,149.0,149.1,146.9,143,0.3446,0.0941,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250222_Charleston Southern_USC Upstate,2025-02-22,Charleston Southern,USC Upstate,156.5,156.5,156.5,156.6,148,0.5113,0.5258,MyBookie,-110.0,1.912,9.12,MyBookie,-109.0,1.913,9.13
20250222_Charleston_Drexel,2025-02-22,Charleston,Drexel,139.0,138.5,139.2,139.8,119,0.5428,0.3789,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Chattanooga_The Citadel,2025-02-22,Chattanooga,The Citadel,146.5,146.5,146.5,144.3,151,0.3364,0.1439,MyBookie,-110.0,1.911,9.11,Betonline,-105.0,1.952,9.52
20250222_Chicago St._Wagner,2025-02-22,Chicago St.,Wagner,126.0,126.0,126.2,128.2,116,0.6678,0.6165,MyBookie,-108.0,1.929,9.29,Betonline,-110.0,1.909,9.09
20250222_Cincinnati_TCU,2025-02-22,Cincinnati,TCU,132.0,132.0,132.2,131.7,138,0.4787,0.296,MyBookie,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250222_Clemson_SMU,2025-02-22,Clemson,SMU,146.0,146.0,145.9,147.3,148,0.6036,0.5005,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.92,9.2
20250222_Coastal Carolina_Troy,2025-02-22,Coastal Carolina,Troy,134.0,134.0,134.2,137.3,149,0.7446,0.889,MyBookie,-108.0,1.925,9.25,Betonline,-110.0,1.909,9.09
20250222_Colorado St._UNLV,2025-02-22,Colorado St.,UNLV,138.0,137.5,137.7,138.5,114,0.5454,0.5356,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.924,9.24
20250222_Columbia_Yale,2025-02-22,Columbia,Yale,160.0,160.5,160.3,163.1,154,0.7102,0.8817,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.919,9.19
20250222_Coppin St._Norfolk St.,2025-02-22,Coppin St.,Norfolk St.,140.0,140.0,140.2,141.2,142,0.6011,0.4869,MyBookie,-110.0,1.912,9.12,Betonline,-105.0,1.952,9.52
20250222_Dartmouth_Princeton,2025-02-22,Dartmouth,Princeton,146.5,146.5,146.5,144.9,137,0.3723,0.2085,MyBookie,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250222_Davidson_Fordham,2025-02-22,Davidson,Fordham,149.0,148.5,148.7,148.4,149,0.4463,0.416,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Delaware St._South Carolina St.,2025-02-22,Delaware St.,South Carolina St.,150.5,151.0,150.6,150.9,182,0.5296,0.3642,Betonline,-110.0,1.909,9.09,MyBookie,-110.0,1.912,9.12
20250222_Delaware_Hofstra,2025-02-22,Delaware,Hofstra,144.0,143.5,143.7,144.8,143,0.5685,0.5194,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Duke_Illinois,2025-02-22,Duke,Illinois,156.5,156.5,156.3,158.9,177,0.5802,0.5573,MyBookie,-109.0,1.92,9.2,Betonline,-110.0,1.909,9.09
20250222_Duquesne_St. Bonaventure,2025-02-22,Duquesne,St. Bonaventure,128.5,129.0,128.8,128.4,133,0.4888,0.235,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250222_East Tennessee St._Wofford,2025-02-22,East Tennessee St.,Wofford,136.5,137.0,136.8,136.9,141,0.5278,0.2455,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250222_East Texas A&M_Southeastern Louisiana,2025-02-22,East Texas A&M,Southeastern Louisiana,141.0,141.0,141.1,142.8,148,0.6422,0.6507,MyBookie,-109.0,1.916,9.16,Betonline,-110.0,1.909,9.09
20250222_Eastern Illinois_Morehead St.,2025-02-22,Eastern Illinois,Morehead St.,128.5,129.5,128.8,131.9,129,0.7338,0.8078,MyBookie,-110.0,1.911,9.11,MyBookie,-109.0,1.914,9.14
20250222_Eastern Michigan_Northern Illinois,2025-02-22,Eastern Michigan,Northern Illinois,145.5,145.5,145.5,142.6,155,0.3045,0.0539,MyBookie,-110.0,1.909,9.09,MyBookie,-110.0,1.909,9.09
20250222_Eastern Washington_Northern Arizona,2025-02-22,Eastern Washington,Northern Arizona,145.0,145.0,145.1,144.1,154,0.4294,0.3267,MyBookie,-109.0,1.914,9.14,Betonline,-110.0,1.909,9.09
20250222_Elon_William & Mary,2025-02-22,Elon,William & Mary,151.5,151.0,151.4,152.1,149,0.5476,0.5309,Betonline,-105.0,1.952,9.52,Bovada,-105.0,1.952,9.52
20250222_Evansville_Illinois Chicago,2025-02-22,Evansville,Illinois Chicago,144.5,145.0,144.4,143.4,159,0.4122,0.2322,Bovada,-110.0,1.909,9.09,Betonline,-108.0,1.926,9.26
20250222_Fairleigh Dickinson_Saint Francis,2025-02-22,Fairleigh Dickinson,Saint Francis,145.5,144.5,145.3,145.5,165,0.4993,0.421,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250222_FIU_Liberty,2025-02-22,FIU,Liberty,138.5,139.5,138.7,141.1,103,0.6961,0.7717,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.929,9.29
20250222_Florida St._Louisville,2025-02-22,Florida St.,Louisville,153.5,154.5,153.7,155.8,170,0.6826,0.7218,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250222_Florida_LSU,2025-02-22,Florida,LSU,153.0,153.5,153.3,154.5,144,0.6252,0.4411,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Furman_VMI,2025-02-22,Furman,VMI,146.0,145.5,145.7,145.7,146,0.4752,0.3539,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Gardner Webb_High Point,2025-02-22,Gardner Webb,High Point,158.5,157.5,157.8,155.5,157,0.27,0.0703,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_George Mason_VCU,2025-02-22,George Mason,VCU,131.0,131.0,131.2,133.0,124,0.6572,0.6602,MyBookie,-110.0,1.913,9.13,Betonline,-105.0,1.952,9.52
20250222_George Washington_Massachusetts,2025-02-22,George Washington,Massachusetts,146.5,146.5,146.7,145.1,126,0.3855,0.1419,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Georgia Southern_James Madison,2025-02-22,Georgia Southern,James Madison,146.0,146.0,145.9,146.4,151,0.5295,0.5404,Betonline,-110.0,1.909,9.09,MyBookie,-110.0,1.911,9.11
20250222_Georgia St._Old Dominion,2025-02-22,Georgia St.,Old Dominion,152.5,152.0,152.4,154.9,146,0.6767,0.7173,MyBookie,-110.0,1.912,9.12,Betonline,-110.0,1.909,9.09
20250222_Gonzaga_Saint Mary's,2025-02-22,Gonzaga,Saint Mary's,142.5,142.0,142.4,141.6,141,0.4278,0.1605,MyBookie,-108.0,1.928,9.28,Betonline,-110.0,1.909,9.09
20250222_Grambling St._Southern,2025-02-22,Grambling St.,Southern,130.5,129.5,130.2,133.1,135,0.6974,0.8019,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.918,9.18
20250222_Hampton_UNC Wilmington,2025-02-22,Hampton,UNC Wilmington,140.0,140.0,140.1,141.2,153,0.5955,0.4728,MyBookie,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250222_Harvard_Penn,2025-02-22,Harvard,Penn,143.0,143.5,143.1,141.3,157,0.3675,0.138,Betonline,-110.0,1.909,9.09,MyBookie,-110.0,1.911,9.11
20250222_Hawaii_UC San Diego,2025-02-22,Hawaii,UC San Diego,138.0,138.0,138.0,141.4,127,0.7545,0.8236,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.93,9.3
20250222_Houston Christian_Lamar,2025-02-22,Houston Christian,Lamar,136.0,136.5,136.3,136.6,124,0.5453,0.5194,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Houston_Iowa St.,2025-02-22,Houston,Iowa St.,131.0,131.0,130.9,133.3,127,0.6621,0.5836,Betonline,-105.0,1.952,9.52,MyBookie,-110.0,1.913,9.13
20250222_Howard_Morgan St.,2025-02-22,Howard,Morgan St.,164.5,165.0,164.6,150.6,168,0.0695,0.0888,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Idaho St._Sacramento St.,2025-02-22,Idaho St.,Sacramento St.,138.0,138.5,138.3,136.7,149,0.4048,0.2017,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250222_Idaho_Northern Colorado,2025-02-22,Idaho,Northern Colorado,157.0,157.0,156.9,157.8,166,0.5459,0.6496,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Illinois St._Missouri St.,2025-02-22,Illinois St.,Missouri St.,136.5,136.5,136.3,134.9,138,0.3751,0.0703,MyBookie,-108.0,1.928,9.28,Bovada,-110.0,1.909,9.09
20250222_Incarnate Word_Stephen F. Austin,2025-02-22,Incarnate Word,Stephen F. Austin,136.0,136.0,136.2,138.3,124,0.6568,0.6617,MyBookie,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250222_Iowa_Washington,2025-02-22,Iowa,Washington,158.5,157.5,158.3,162.8,164,0.8056,0.893,Betonline,-105.0,1.952,9.52,Bovada,-105.0,1.952,9.52
20250222_Jacksonville St._UTEP,2025-02-22,Jacksonville St.,UTEP,139.0,139.0,139.2,141.2,138,0.6756,0.6568,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250222_Kansas_Oklahoma St.,2025-02-22,Kansas,Oklahoma St.,149.5,149.5,149.5,151.7,160,0.6734,0.6703,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.919,9.19
20250222_Kennesaw St._New Mexico St.,2025-02-22,Kennesaw St.,New Mexico St.,142.5,142.5,142.7,146.6,109,0.7927,0.8899,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250222_Lafayette_Lehigh,2025-02-22,Lafayette,Lehigh,134.0,133.5,134.2,135.2,148,0.5976,0.6984,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Lindenwood_Southeast Missouri St.,2025-02-22,Lindenwood,Southeast Missouri St.,144.5,145.0,144.8,147.2,132,0.7095,0.7813,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.915,9.15
20250222_Little Rock_Western Illinois,2025-02-22,Little Rock,Western Illinois,133.5,134.0,133.6,133.8,136,0.5227,0.408,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.915,9.15
20250222_LIU_Le Moyne,2025-02-22,LIU,Le Moyne,137.5,136.5,137.3,145.2,137,0.9039,0.9911,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.915,9.15
20250222_Long Beach St._UC Santa Barbara,2025-02-22,Long Beach St.,UC Santa Barbara,138.0,138.0,137.8,138.9,114,0.5668,0.5805,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Longwood_UNC Asheville,2025-02-22,Longwood,UNC Asheville,157.0,157.0,156.8,157.4,169,0.5331,0.7307,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.93,9.3
20250222_Louisiana Tech_Western Kentucky,2025-02-22,Louisiana Tech,Western Kentucky,145.5,146.0,145.6,144.9,127,0.4508,0.2181,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.919,9.19
20250222_Louisiana_Southern Miss,2025-02-22,Louisiana,Southern Miss,148.5,148.5,148.5,147.8,122,0.4448,0.3091,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Loyola Marymount_Pepperdine,2025-02-22,Loyola Marymount,Pepperdine,147.0,146.5,146.7,147.7,175,0.5618,0.5088,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250222_McNeese St._Texas A&M Corpus Chris,2025-02-22,McNeese St.,Texas A&M Corpus Chris,140.5,140.5,140.7,142.0,130,0.6183,0.5527,MyBookie,-114.0,1.879,8.79,Betonline,-105.0,1.952,9.52
20250222_Mercer_UNC Greensboro,2025-02-22,Mercer,UNC Greensboro,144.5,144.5,144.5,143.9,139,0.4511,0.2401,MyBookie,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250222_Miami FL_Virginia Tech,2025-02-22,Miami FL,Virginia Tech,146.5,147.0,146.6,144.8,149,0.3688,0.1764,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250222_Middle Tennessee_Sam Houston St.,2025-02-22,Middle Tennessee,Sam Houston St.,147.5,148.0,147.9,149.8,144,0.6824,0.7203,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Minnesota_Penn St.,2025-02-22,Minnesota,Penn St.,141.5,141.5,141.5,140.3,129,0.4048,0.1762,MyBookie,-109.0,1.919,9.19,Betonline,-110.0,1.909,9.09
20250222_Mississippi St._Oklahoma,2025-02-22,Mississippi St.,Oklahoma,149.0,149.5,149.3,149.9,180,0.5709,0.5436,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.919,9.19
20250222_Mississippi Valley St._Texas Southern,2025-02-22,Mississippi Valley St.,Texas Southern,136.0,135.0,135.6,135.5,117,0.4623,0.3434,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Mississippi_Vanderbilt,2025-02-22,Mississippi,Vanderbilt,152.5,152.5,152.5,156.6,149,0.7932,0.9286,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250222_Montana_Montana St.,2025-02-22,Montana,Montana St.,145.5,145.5,145.5,149.3,174,0.7769,0.9202,Betonline,-110.0,1.909,9.09,MyBookie,-110.0,1.913,9.13
20250222_N.C. State_Wake Forest,2025-02-22,N.C. State,Wake Forest,136.5,137.0,136.8,135.5,158,0.4205,0.143,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250222_Nebraska Omaha_South Dakota,2025-02-22,Nebraska Omaha,South Dakota,171.5,171.0,171.2,152.0,178,0.0144,0.0241,Bovada,-110.0,1.909,9.09,Betonline,-108.0,1.926,9.26
20250222_New Orleans_Northwestern St.,2025-02-22,New Orleans,Northwestern St.,140.5,141.0,140.8,140.5,139,0.5024,0.3051,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Nicholls St._UT Rio Grande Valley,2025-02-22,Nicholls St.,UT Rio Grande Valley,150.5,150.5,150.5,154.2,177,0.7695,0.8274,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.916,9.16
20250222_NJIT_UMBC,2025-02-22,NJIT,UMBC,150.5,150.5,150.3,150.4,186,0.493,0.401,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250222_North Carolina A&T_Stony Brook,2025-02-22,North Carolina A&T,Stony Brook,136.5,136.5,136.5,139.0,145,0.6997,0.728,Bovada,-105.0,1.952,9.52,Betonline,-105.0,1.952,9.52
20250222_North Carolina_Virginia,2025-02-22,North Carolina,Virginia,142.0,144.0,142.6,141.4,147,0.4506,0.2519,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250222_North Dakota_North Dakota St.,2025-02-22,North Dakota,North Dakota St.,159.5,159.5,159.5,157.5,156,0.3452,0.3227,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250222_Notre Dame_Pittsburgh,2025-02-22,Notre Dame,Pittsburgh,141.5,141.5,141.5,139.4,148,0.3339,0.1554,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.926,9.26
20250222_Oral Roberts_St. Thomas,2025-02-22,Oral Roberts,St. Thomas,158.0,158.0,157.8,158.0,137,0.4975,0.4074,MyBookie,-110.0,1.913,9.13,Betonline,-110.0,1.909,9.09
20250222_Oregon St._San Diego,2025-02-22,Oregon St.,San Diego,146.0,146.5,146.3,147.4,156,0.6094,0.6521,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Oregon_Wisconsin,2025-02-22,Oregon,Wisconsin,154.5,155.0,154.9,153.6,150,0.4271,0.3805,MyBookie,-108.0,1.925,9.25,Betonline,-110.0,1.909,9.09
20250222_Pacific_Portland,2025-02-22,Pacific,Portland,147.0,147.0,147.1,146.0,154,0.4158,0.2236,MyBookie,-109.0,1.916,9.16,Betonline,-110.0,1.909,9.09
20250222_Portland St._Weber St.,2025-02-22,Portland St.,Weber St.,141.5,141.5,141.5,138.5,118,0.2769,0.0667,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Presbyterian_Radford,2025-02-22,Presbyterian,Radford,134.0,134.0,134.1,135.4,153,0.6166,0.6055,MyBookie,-110.0,1.912,9.12,Betonline,-110.0,1.909,9.09
20250222_Rhode Island_Saint Louis,2025-02-22,Rhode Island,Saint Louis,152.5,152.5,152.5,155.7,147,0.7427,0.7713,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Rice_Tulsa,2025-02-22,Rice,Tulsa,142.5,141.5,142.0,141.8,121,0.4447,0.2107,MyBookie,-110.0,1.913,9.13,MyBookie,-110.0,1.913,9.13
20250222_Richmond_Saint Joseph's,2025-02-22,Richmond,Saint Joseph's,136.5,136.5,136.3,139.0,140,0.6915,0.7137,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Samford_Western Carolina,2025-02-22,Samford,Western Carolina,157.5,157.0,157.1,155.2,165,0.328,0.0563,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_San Diego St._Utah St.,2025-02-22,San Diego St.,Utah St.,143.0,143.0,142.9,144.8,150,0.6439,0.671,Betonline,-110.0,1.909,9.09,MyBookie,-107.0,1.934,9.34
20250222_San Jose St._Wyoming,2025-02-22,San Jose St.,Wyoming,134.5,134.5,134.5,134.3,155,0.4866,0.3713,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.918,9.18
20250222_Santa Clara_Washington St.,2025-02-22,Santa Clara,Washington St.,155.5,155.5,155.5,154.6,188,0.4255,0.2802,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_Seattle_Utah Valley,2025-02-22,Seattle,Utah Valley,139.0,139.0,139.2,138.0,116,0.4148,0.2716,MyBookie,-108.0,1.929,9.29,Betonline,-110.0,1.909,9.09
20250222_SIU Edwardsville_Southern Indiana,2025-02-22,SIU Edwardsville,Southern Indiana,140.0,140.0,140.2,142.4,150,0.6865,0.7083,MyBookie,-108.0,1.923,9.23,Betonline,-110.0,1.909,9.09
20250222_South Alabama_Texas St.,2025-02-22,South Alabama,Texas St.,134.0,134.5,134.3,137.0,185,0.7241,0.8297,MyBookie,-109.0,1.919,9.19,Betonline,-110.0,1.909,9.09
20250222_South Carolina_Texas,2025-02-22,South Carolina,Texas,139.5,139.5,139.5,139.4,153,0.4934,0.3877,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250222_Southern Illinois_Valparaiso,2025-02-22,Southern Illinois,Valparaiso,147.0,146.5,146.7,148.8,162,0.6446,0.7197,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.915,9.15
20250222_Tarleton St._UT Arlington,2025-02-22,Tarleton St.,UT Arlington,137.5,137.5,138.0,139.9,124,0.6748,0.714,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250222_Tennessee St._Tennessee Tech,2025-02-22,Tennessee St.,Tennessee Tech,151.5,151.5,151.7,153.3,151,0.6424,0.6225,MyBookie,-109.0,1.921,9.21,Betonline,-110.0,1.909,9.09
20250222_Tennessee_Texas A&M,2025-02-22,Tennessee,Texas A&M,130.5,130.5,130.7,133.8,146,0.7478,0.6148,MyBookie,-109.0,1.918,9.18,Betonline,-110.0,1.909,9.09
20250222_Texas Tech_West Virginia,2025-02-22,Texas Tech,West Virginia,135.5,135.5,135.5,136.6,124,0.5888,0.6023,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250222_UMass Lowell_Vermont,2025-02-22,UMass Lowell,Vermont,139.0,139.0,138.8,139.2,146,0.5155,0.3773,Betonline,-110.0,1.909,9.09,MyBookie,-107.0,1.932,9.32
20250223_Arizona St._Kansas St.,2025-02-23,Arizona St.,Kansas St.,146.0,145.5,145.0,145.2,120,0.4423,0.2923,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250223_Army_Bucknell,2025-02-23,Army,Bucknell,142.0,142.0,142.0,145.3,137,0.7411,0.7882,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Canisius_Siena,2025-02-23,Canisius,Siena,141.5,142.0,141.5,140.4,181,0.4134,0.2842,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_Cleveland St._Oakland,2025-02-23,Cleveland St.,Oakland,137.0,137.5,137.5,138.5,177,0.6199,0.6187,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_Colgate_Loyola MD,2025-02-23,Colgate,Loyola MD,145.0,145.5,144.5,143.6,149,0.3885,0.1896,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Connecticut_St. John's,2025-02-23,Connecticut,St. John's,139.0,139.5,139.0,139.5,164,0.5406,0.4583,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Creighton_Georgetown,2025-02-23,Creighton,Georgetown,143.5,144.0,143.5,148.7,149,0.8432,0.9587,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_Drake_Northern Iowa,2025-02-23,Drake,Northern Iowa,124.5,125.0,126.0,124.9,122,0.5284,0.3429,Bovada,-110.0,1.909,9.09,Betonline,-104.0,1.962,9.62
20250223_East Carolina_UTSA,2025-02-23,East Carolina,UTSA,150.0,149.0,149.5,154.1,185,0.7848,0.864,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Florida Atlantic_Memphis,2025-02-23,Florida Atlantic,Memphis,159.5,159.0,159.0,161.0,149,0.6232,0.5605,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_Green Bay_Youngstown St.,2025-02-23,Green Bay,Youngstown St.,150.5,151.0,150.5,151.0,158,0.542,0.4936,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_Holy Cross_Navy,2025-02-23,Holy Cross,Navy,137.5,137.5,137.5,136.2,160,0.3925,0.2441,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Indiana_Purdue,2025-02-23,Indiana,Purdue,150.5,150.0,150.5,153.6,131,0.7356,0.7841,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Iona_Merrimack,2025-02-23,Iona,Merrimack,132.5,132.5,131.5,134.7,147,0.6728,0.7084,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_IU Indy_Northern Kentucky,2025-02-23,IU Indy,Northern Kentucky,147.0,147.5,147.5,146.9,138,0.4897,0.3143,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
