game_id,date,team_1,team_2,betonline_line,bovada_line,mybookie_line,predicted_total,actual_total,confidence,good_bet_score,over_best_book,over_odds_american,over_odds_decimal,over_potential_profit,under_best_book,under_odds_american,under_odds_decimal,under_potential_profit
20250223_North Texas_South Florida,2025-02-23,North Texas,South Florida,130.0,130.5,130.5,133.5,121,0.7591,0.7686,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250223_Seton Hall_Xavier,2025-02-23,Seton Hall,Xavier,137.5,138.0,138.0,140.6,139,0.7318,0.8142,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250223_South Dakota St._UMKC,2025-02-23,South Dakota St.,UMKC,146.0,145.5,145.0,147.3,135,0.6045,0.5746,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250223_Temple_UAB,2025-02-23,Temple,UAB,160.5,162.0,162.5,161.6,144,0.5907,0.6097,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250224_Austin Peay_Lipscomb,2025-02-24,Austin Peay,Lipscomb,143.5,143.5,143.5,145.3,173,0.6487,0.6441,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250224_Central Arkansas_North Alabama,2025-02-24,Central Arkansas,North Alabama,145.0,145.5,145.5,146.6,163,0.627,0.6243,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250224_Colorado_Kansas,2025-02-24,Colorado,Kansas,141.0,141.0,141.0,141.6,135,0.5485,0.5656,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250224_Coppin St._Howard,2025-02-24,Coppin St.,Howard,150.0,150.0,150.5,150.8,133,0.5613,0.554,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250224_Hampton_Stony Brook,2025-02-24,Hampton,Stony Brook,138.5,138.0,138.0,139.4,130,0.5682,0.5907,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250224_Houston_Texas Tech,2025-02-24,Houston,Texas Tech,132.0,132.5,132.0,135.3,130,0.7425,0.7396,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250224_Incarnate Word_Lamar,2025-02-24,Incarnate Word,Lamar,134.0,135.0,135.0,136.9,134,0.7176,0.8418,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250224_Maryland Eastern Shore_South Carolina St.,2025-02-24,Maryland Eastern Shore,South Carolina St.,140.5,141.0,140.5,143.5,149,0.7256,0.7596,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250224_McNeese St._UT Rio Grande Valley,2025-02-24,McNeese St.,UT Rio Grande Valley,146.5,146.0,146.0,149.1,165,0.6888,0.727,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250224_Michigan_Nebraska,2025-02-24,Michigan,Nebraska,151.0,150.5,150.0,152.6,95,0.6252,0.5672,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250225_Air Force_Colorado St.,2025-02-25,Air Force,Colorado St.,135.0,135.0,135.2,136.4,132,0.6111,0.6211,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250225_Akron_Ball St.,2025-02-25,Akron,Ball St.,156.5,156.5,156.5,158.0,169,0.621,0.6267,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250225_Appalachian St._Georgia Southern,2025-02-25,Appalachian St.,Georgia Southern,138.0,137.5,137.7,140.9,120,0.7158,0.7712,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.926,9.26
20250225_Buffalo_Central Michigan,2025-02-25,Buffalo,Central Michigan,149.5,149.5,149.5,151.1,142,0.619,0.5587,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250225_Duke_Miami FL,2025-02-25,Duke,Miami FL,151.0,150.5,150.7,158.6,157,0.9107,0.9918,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250225_Gonzaga_Santa Clara,2025-02-25,Gonzaga,Santa Clara,162.0,162.0,162.2,165.2,171,0.7381,0.7486,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250225_Kent St._Toledo,2025-02-25,Kent St.,Toledo,150.5,150.0,150.2,153.1,170,0.7019,0.7222,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250225_LSU_Tennessee,2025-02-25,LSU,Tennessee,137.5,137.0,137.2,142.1,124,0.7673,0.9324,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250225_Marquette_Providence,2025-02-25,Marquette,Providence,147.5,147.5,147.3,148.4,134,0.5745,0.5181,MyBookie,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250225_Miami OH_Northern Illinois,2025-02-25,Miami OH,Northern Illinois,150.0,149.5,149.7,151.8,145,0.647,0.637,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250225_Minnesota_Northwestern,2025-02-25,Minnesota,Northwestern,131.5,131.0,131.2,132.4,138,0.5704,0.5366,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250225_New Mexico_San Diego St.,2025-02-25,New Mexico,San Diego St.,143.0,143.0,142.8,145.1,138,0.6629,0.6735,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250225_Ohio_Western Michigan,2025-02-25,Ohio,Western Michigan,155.5,155.5,155.5,158.8,155,0.7415,0.8839,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250225_Richmond_VCU,2025-02-25,Richmond,VCU,135.0,135.0,135.2,137.6,138,0.6971,0.7818,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250225_TCU_West Virginia,2025-02-25,TCU,West Virginia,129.0,129.0,128.8,134.8,128,0.8676,0.9673,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.929,9.29
20250225_Washington_Wisconsin,2025-02-25,Washington,Wisconsin,150.5,151.0,150.6,154.8,150,0.787,0.9072,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.926,9.26
20250226_American_Navy,2025-02-26,American,Navy,134.0,134.3,134.3,134.4,128,0.5346,0.5443,Bovada,-109.0,1.921,9.21,Betonline,-105.0,1.952,9.52
20250226_Arkansas St._Louisiana,2025-02-26,Arkansas St.,Louisiana,147.0,146.5,146.8,149.9,147,0.7212,0.7565,MyBookie,-109.0,1.914,9.14,Betonline,-110.0,1.909,9.09
20250226_Arkansas_Texas,2025-02-26,Arkansas,Texas,147.5,147.5,147.5,148.3,167,0.5688,0.5277,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250226_Butler_St. John's,2025-02-26,Butler,St. John's,150.0,150.0,150.1,151.5,146,0.6193,0.555,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250226_California_SMU,2025-02-26,California,SMU,153.5,153.0,153.4,155.9,158,0.6754,0.7736,MyBookie,-109.0,1.915,9.15,MyBookie,-110.0,1.909,9.09
20250226_Charlotte_Tulane,2025-02-26,Charlotte,Tulane,141.5,140.5,141.2,141.7,142,0.5192,0.5467,MyBookie,-110.0,1.912,9.12,Bovada,-105.0,1.952,9.52
20250226_Connecticut_Georgetown,2025-02-26,Connecticut,Georgetown,141.0,141.5,141.2,141.7,172,0.5545,0.5224,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250226_Creighton_DePaul,2025-02-26,Creighton,DePaul,145.5,146.0,145.6,147.3,140,0.6443,0.6798,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250226_Drake_Evansville,2025-02-26,Drake,Evansville,124.0,123.5,123.7,128.6,126,0.8174,0.8591,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.928,9.28
20250226_Duquesne_La Salle,2025-02-26,Duquesne,La Salle,140.0,140.0,140.1,142.2,129,0.6694,0.6315,MyBookie,-109.0,1.92,9.2,Betonline,-110.0,1.909,9.09
20250226_East Tennessee St._Mercer,2025-02-26,East Tennessee St.,Mercer,144.5,144.5,144.5,146.2,117,0.6349,0.643,MyBookie,-109.0,1.919,9.19,Betonline,-110.0,1.909,9.09
20250226_Fordham_George Mason,2025-02-26,Fordham,George Mason,137.0,136.5,136.8,138.6,138,0.6301,0.6162,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250226_Gardner Webb_Radford,2025-02-26,Gardner Webb,Radford,147.0,146.9,146.9,148.3,119,0.6002,0.5475,Betonline,-110.0,1.909,9.09,Bovada,-109.0,1.917,9.17
20250226_George Washington_Loyola Chicago,2025-02-26,George Washington,Loyola Chicago,139.0,139.0,139.2,141.9,134,0.7265,0.7229,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.919,9.19
20250226_Indiana_Penn St.,2025-02-26,Indiana,Penn St.,150.0,150.0,150.2,153.1,161,0.7376,0.7249,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250226_Kansas St._UCF,2025-02-26,Kansas St.,UCF,156.0,156.5,156.3,157.0,156,0.5756,0.7754,MyBookie,-111.0,1.902,9.02,Betonline,-105.0,1.952,9.52
20250226_Kentucky_Oklahoma,2025-02-26,Kentucky,Oklahoma,162.5,162.5,162.5,162.5,165,0.5034,0.5445,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250226_Maryland Eastern Shore_North Carolina Central,2025-02-26,Maryland Eastern Shore,North Carolina Central,146.5,146.5,146.5,148.0,127,0.6157,0.6079,Bovada,-108.0,1.924,9.24,Betonline,-110.0,1.909,9.09
20250226_Maryland_Michigan St.,2025-02-26,Maryland,Michigan St.,150.5,149.5,150.2,152.1,113,0.627,0.5846,Betonline,-103.0,1.971,9.71,Bovada,-110.0,1.909,9.09
20250226_N.C. State_Syracuse,2025-02-26,N.C. State,Syracuse,144.0,144.0,144.1,145.1,134,0.5864,0.5659,MyBookie,-109.0,1.921,9.21,Betonline,-110.0,1.909,9.09
20250226_Seton Hall_Villanova,2025-02-26,Seton Hall,Villanova,130.5,130.0,130.4,133.1,113,0.7037,0.6503,MyBookie,-110.0,1.912,9.12,MyBookie,-110.0,1.912,9.12
20250226_South Alabama_Southern Miss,2025-02-26,South Alabama,Southern Miss,137.5,138.0,137.6,139.7,170,0.6754,0.7227,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250226_Western Carolina_Wofford,2025-02-26,Western Carolina,Wofford,147.0,147.5,147.2,148.8,157,0.632,0.6159,MyBookie,-109.0,1.917,9.17,Betonline,-110.0,1.909,9.09
20250227_Abilene Christian_Tarleton St.,2025-02-27,Abilene Christian,Tarleton St.,130.5,130.5,130.5,131.8,119,0.6098,0.5739,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.919,9.19
20250227_Cal Baptist_Seattle,2025-02-27,Cal Baptist,Seattle,138.0,137.5,137.7,142.2,120,0.7937,0.9393,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250227_Cal St. Northridge_UC San Diego,2025-02-27,Cal St. Northridge,UC San Diego,150.0,149.5,149.8,155.1,148,0.8386,0.9517,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.922,9.22
20250227_Campbell_UNC Wilmington,2025-02-27,Campbell,UNC Wilmington,140.0,140.0,139.9,142.7,139,0.707,0.7137,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.926,9.26
20250227_Charleston_Delaware,2025-02-27,Charleston,Delaware,157.0,156.5,156.7,157.9,178,0.5751,0.5524,Betonline,-110.0,1.909,9.09,MyBookie,-108.0,1.926,9.26
20250227_Chicago St._Mercyhurst,2025-02-27,Chicago St.,Mercyhurst,139.5,139.5,139.5,140.3,158,0.5591,0.5702,MyBookie,-109.0,1.918,9.18,Betonline,-110.0,1.909,9.09
20250227_Cleveland St._Wright St.,2025-02-27,Cleveland St.,Wright St.,145.5,145.5,145.3,147.7,158,0.6745,0.7747,MyBookie,-110.0,1.913,9.13,MyBookie,-110.0,1.913,9.13
20250227_Denver_UMKC,2025-02-27,Denver,UMKC,135.5,136.0,135.6,136.8,120,0.6105,0.5691,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250227_Detroit Mercy_Green Bay,2025-02-27,Detroit Mercy,Green Bay,145.5,145.5,145.3,146.9,147,0.6092,0.5548,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.915,9.15
20250227_FIU_Kennesaw St.,2025-02-27,FIU,Kennesaw St.,144.5,144.0,144.4,146.4,137,0.6506,0.6365,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250227_Hawaii_UC Riverside,2025-02-27,Hawaii,UC Riverside,141.0,140.5,140.7,142.4,158,0.6115,0.5567,Betonline,-110.0,1.909,9.09,MyBookie,-107.0,1.934,9.34
20250227_Hofstra_Stony Brook,2025-02-27,Hofstra,Stony Brook,131.0,131.5,131.1,133.4,115,0.6752,0.7834,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250227_Idaho_Idaho St.,2025-02-27,Idaho,Idaho St.,150.5,150.0,150.4,151.7,134,0.5961,0.5664,MyBookie,-110.0,1.912,9.12,Betonline,-110.0,1.909,9.09
20250227_Jacksonville St._Liberty,2025-02-27,Jacksonville St.,Liberty,133.0,133.0,133.2,134.6,114,0.6115,0.6769,MyBookie,-109.0,1.914,9.14,Betonline,-110.0,1.909,9.09
20250227_LIU_Wagner,2025-02-27,LIU,Wagner,115.5,116.0,115.6,125.6,107,0.967,0.8781,MyBookie,-110.0,1.909,9.09,MyBookie,-110.0,1.909,9.09
20250227_Longwood_Winthrop,2025-02-27,Longwood,Winthrop,162.5,162.5,162.5,162.3,144,0.4816,0.5006,MyBookie,-110.0,1.909,9.09,MyBookie,-110.0,1.909,9.09
20250227_Maine_New Hampshire,2025-02-27,Maine,New Hampshire,135.5,135.5,135.3,136.8,139,0.6049,0.641,MyBookie,-109.0,1.916,9.16,Betonline,-110.0,1.909,9.09
20250227_Middle Tennessee_New Mexico St.,2025-02-27,Middle Tennessee,New Mexico St.,137.0,137.0,137.2,140.4,137,0.7481,0.8901,MyBookie,-109.0,1.919,9.19,Betonline,-105.0,1.952,9.52
20250227_Milwaukee_Oakland,2025-02-27,Milwaukee,Oakland,148.0,148.5,148.1,151.2,137,0.7376,0.8787,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250227_Montana St._Portland St.,2025-02-27,Montana St.,Portland St.,140.0,140.5,139.8,141.0,121,0.5805,0.5226,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250227_NJIT_Vermont,2025-02-27,NJIT,Vermont,128.5,128.5,128.3,132.3,132,0.7554,0.8359,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250227_North Carolina A&T_Northeastern,2025-02-27,North Carolina A&T,Northeastern,139.0,139.0,139.1,140.8,124,0.6365,0.6411,MyBookie,-109.0,1.918,9.18,Betonline,-110.0,1.909,9.09
20250227_Northern Kentucky_Purdue Fort Wayne,2025-02-27,Northern Kentucky,Purdue Fort Wayne,150.0,150.0,149.9,153.2,153,0.7342,0.8592,MyBookie,-109.0,1.919,9.19,Betonline,-110.0,1.909,9.09
20250227_SIU Edwardsville_Southeast Missouri St.,2025-02-27,SIU Edwardsville,Southeast Missouri St.,139.0,139.5,138.8,140.9,151,0.6541,0.6593,Bovada,-105.0,1.952,9.52,MyBookie,-109.0,1.917,9.17
20250227_Southern Indiana_Tennessee Martin,2025-02-27,Southern Indiana,Tennessee Martin,143.5,143.5,143.5,144.3,142,0.5686,0.509,MyBookie,-110.0,1.912,9.12,Betonline,-110.0,1.909,9.09
20250227_Southern Utah_Utah Tech,2025-02-27,Southern Utah,Utah Tech,146.5,146.0,146.2,147.3,157,0.562,0.5499,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.915,9.15
20250227_UTEP_Western Kentucky,2025-02-27,UTEP,Western Kentucky,150.0,150.0,150.1,151.6,153,0.6316,0.5549,MyBookie,-110.0,1.913,9.13,MyBookie,-110.0,1.913,9.13
20250228_Appalachian St._Marshall,2025-02-28,Appalachian St.,Marshall,135.0,135.0,135.2,139.3,132,0.8063,0.8939,MyBookie,-108.0,1.925,9.25,Betonline,-108.0,1.926,9.26
20250228_Arkansas St._Louisiana Monroe,2025-02-28,Arkansas St.,Louisiana Monroe,150.0,150.0,150.0,152.3,161,0.6823,0.7259,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Brown_Harvard,2025-02-28,Brown,Harvard,142.0,141.0,141.0,143.2,111,0.6007,0.5589,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Coastal Carolina_Old Dominion,2025-02-28,Coastal Carolina,Old Dominion,139.5,139.5,139.5,140.4,120,0.5673,0.5387,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Dartmouth_Yale,2025-02-28,Dartmouth,Yale,155.0,155.0,154.5,155.5,139,0.5441,0.5853,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Davidson_VCU,2025-02-28,Davidson,VCU,142.0,141.5,141.5,143.0,136,0.5681,0.5983,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Fairfield_Mount St. Mary's,2025-02-28,Fairfield,Mount St. Mary's,140.0,140.0,139.5,144.5,131,0.8029,0.9367,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_James Madison_Texas St.,2025-02-28,James Madison,Texas St.,144.0,144.5,144.5,145.9,195,0.6481,0.7032,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Nevada_UNLV,2025-02-28,Nevada,UNLV,134.0,133.5,133.5,135.4,123,0.6103,0.779,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Purdue_UCLA,2025-02-28,Purdue,UCLA,140.0,139.0,139.5,141.5,142,0.6097,0.6212,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250228_Quinnipiac_Saint Peter's,2025-02-28,Quinnipiac,Saint Peter's,138.5,138.5,138.5,139.4,133,0.5768,0.555,MyBookie,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250301_Abilene Christian_UT Arlington,2025-03-01,Abilene Christian,UT Arlington,145.5,144.0,145.5,151.0,129,0.771,0.8634,Betonline,-107.0,1.935,9.35,Bovada,-110.0,1.909,9.09
20250301_Air Force_New Mexico,2025-03-01,Air Force,New Mexico,144.5,145.0,144.8,143.8,163,0.4688,0.5311,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250301_Alabama A&M_Alabama St.,2025-03-01,Alabama A&M,Alabama St.,148.5,148.5,148.5,150.1,146,0.6133,0.6011,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Albany_NJIT,2025-03-01,Albany,NJIT,143.0,143.5,143.3,144.9,145,0.6464,0.7198,MyBookie,-108.0,1.926,9.26,Betonline,-110.0,1.909,9.09
20250301_Arizona_Iowa St.,2025-03-01,Arizona,Iowa St.,151.0,151.0,151.0,152.8,151,0.6445,0.6759,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Arkansas_South Carolina,2025-03-01,Arkansas,South Carolina,140.5,141.0,140.5,141.5,125,0.5719,0.5054,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Auburn_Kentucky,2025-03-01,Auburn,Kentucky,166.0,164.5,165.5,166.2,172,0.5115,0.5278,Betonline,-107.0,1.935,9.35,Bovada,-105.0,1.952,9.52
20250301_Bethune Cookman_Southern,2025-03-01,Bethune Cookman,Southern,140.0,139.5,139.5,141.9,139,0.6525,0.6319,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250301_Binghamton_UMass Lowell,2025-03-01,Binghamton,UMass Lowell,150.5,151.0,150.0,151.2,132,0.5547,0.5358,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Boise St._Fresno St.,2025-03-01,Boise St.,Fresno St.,145.5,145.5,145.5,148.6,127,0.7355,0.8115,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Boston College_California,2025-03-01,Boston College,California,143.5,143.5,143.5,147.3,153,0.7714,0.8972,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250301_Boston University_Lafayette,2025-03-01,Boston University,Lafayette,128.5,129.5,129.5,132.8,130,0.7975,0.9152,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Brown_Dartmouth,2025-03-01,Brown,Dartmouth,145.0,145.0,145.0,146.7,136,0.6336,0.6031,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Bryant_Maine,2025-03-01,Bryant,Maine,146.0,146.5,146.5,150.1,152,0.7947,0.9239,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Bucknell_Holy Cross,2025-03-01,Bucknell,Holy Cross,139.0,139.0,139.5,140.0,175,0.5839,0.5419,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_BYU_West Virginia,2025-03-01,BYU,West Virginia,140.0,140.0,140.0,141.3,133,0.6092,0.5907,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Cal St. Fullerton_UC San Diego,2025-03-01,Cal St. Fullerton,UC San Diego,143.0,142.5,142.7,143.8,155,0.5629,0.5303,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250301_Cal St. Northridge_UC Santa Barbara,2025-03-01,Cal St. Northridge,UC Santa Barbara,148.5,150.0,148.5,152.1,180,0.76,0.8491,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Campbell_Charleston,2025-03-01,Campbell,Charleston,144.5,146.0,145.0,146.3,152,0.6363,0.6667,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Central Connecticut_Wagner,2025-03-01,Central Connecticut,Wagner,121.0,121.0,121.0,124.3,103,0.7299,0.6142,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Charleston Southern_Radford,2025-03-01,Charleston Southern,Radford,137.5,139.0,137.5,141.5,136,0.7887,0.9011,Bovada,110.0,2.1,11.0,Betonline,-110.0,1.909,9.09
20250301_Chattanooga_VMI,2025-03-01,Chattanooga,VMI,152.0,152.5,152.0,152.9,161,0.5741,0.5102,Betonline,-106.0,1.943,9.43,Bovada,-110.0,1.909,9.09
20250301_Chicago St._Saint Francis,2025-03-01,Chicago St.,Saint Francis,144.0,144.5,144.3,145.1,151,0.5912,0.525,MyBookie,-107.0,1.935,9.35,Betonline,-110.0,1.909,9.09
20250301_Cincinnati_Houston,2025-03-01,Cincinnati,Houston,125.5,125.5,126.0,128.4,137,0.7176,0.7261,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Cleveland St._Purdue Fort Wayne,2025-03-01,Cleveland St.,Purdue Fort Wayne,150.0,150.0,149.9,157.4,125,0.9059,0.9923,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Colorado St._Utah St.,2025-03-01,Colorado St.,Utah St.,149.5,150.0,150.5,150.5,159,0.5712,0.6234,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Dayton_Richmond,2025-03-01,Dayton,Richmond,137.5,138.0,137.5,141.5,138,0.7865,0.9066,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250301_Drexel_Monmouth,2025-03-01,Drexel,Monmouth,135.5,134.0,135.5,136.3,132,0.5691,0.5965,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250301_Duquesne_George Mason,2025-03-01,Duquesne,George Mason,125.5,126.0,126.0,128.5,153,0.7316,0.6654,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_East Tennessee St._The Citadel,2025-03-01,East Tennessee St.,The Citadel,132.0,132.0,133.5,134.0,147,0.6604,0.7239,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_East Texas A&M_Incarnate Word,2025-03-01,East Texas A&M,Incarnate Word,137.0,137.0,137.0,137.5,143,0.544,0.5105,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Eastern Illinois_Southeast Missouri St.,2025-03-01,Eastern Illinois,Southeast Missouri St.,135.0,135.0,134.5,137.4,131,0.6901,0.694,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Eastern Washington_Idaho St.,2025-03-01,Eastern Washington,Idaho St.,145.0,145.5,145.5,145.6,132,0.5467,0.507,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250301_Elon_Stony Brook,2025-03-01,Elon,Stony Brook,137.5,137.5,137.5,138.3,137,0.5663,0.5654,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_FIU_Jacksonville St.,2025-03-01,FIU,Jacksonville St.,137.0,137.5,137.5,142.3,163,0.8361,0.9523,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Fordham_Saint Joseph's,2025-03-01,Fordham,Saint Joseph's,151.0,151.0,151.0,152.9,166,0.6531,0.6884,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Furman_Wofford,2025-03-01,Furman,Wofford,142.5,142.5,142.5,145.4,153,0.722,0.7312,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_George Washington_La Salle,2025-03-01,George Washington,La Salle,144.5,144.0,144.5,147.5,131,0.7268,0.8118,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Georgetown_Marquette,2025-03-01,Georgetown,Marquette,144.5,144.0,144.0,146.1,137,0.6327,0.6344,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Georgia Tech_N.C. State,2025-03-01,Georgia Tech,N.C. State,139.0,139.0,139.0,140.1,149,0.5913,0.5848,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Georgia_Texas,2025-03-01,Georgia,Texas,145.5,145.5,145.5,150.2,150,0.8159,0.9522,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Gonzaga_San Francisco,2025-03-01,Gonzaga,San Francisco,157.0,156.5,157.0,157.8,170,0.5366,0.5514,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Grand Canyon_Seattle,2025-03-01,Grand Canyon,Seattle,140.5,141.0,140.5,143.1,123,0.6998,0.6461,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250301_Hampton_Towson,2025-03-01,Hampton,Towson,132.5,132.5,132.5,134.4,147,0.6528,0.6614,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Harvard_Yale,2025-03-01,Harvard,Yale,145.0,145.0,145.5,145.2,143,0.5137,0.5265,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250301_Hofstra_North Carolina A&T,2025-03-01,Hofstra,North Carolina A&T,127.0,128.5,127.5,132.2,119,0.8481,0.9383,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250301_Houston Christian_Northwestern St.,2025-03-01,Houston Christian,Northwestern St.,132.0,132.0,132.0,133.8,117,0.6431,0.6094,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
